name,address,lat,lon,note,google_maps_url,feature_id,kg_id,added_by,list_title,list_id,emoji,category,status,source_lists,source_list_ids,tourism_tier,drop_reason
Güell Palace,"C/ Nou de la Rambla, 3-5, 08001 Barcelona, Spain",41.3788901,2.1742307999999997,,https://www.google.com/maps?ftid=0x12a4a25820d3f1dd:0x96a03ff19fc2a5a4,0x12a4a25820d3f1dd:0x96a03ff19fc2a5a4,/m/0g6r9,Zach J.,Spain,9OTD759Vy7eRxRIn4AOrt-0eFJ0TtA,🏰,heritage,visited,Spain,9OTD759Vy7eRxRIn4AOrt-0eFJ0TtA,core,
Gōtokuji Temple,,35.6488124,139.647481,Temple with a bunch of small and large cat statues.,https://www.google.com/maps?ftid=0x6018f39f99015555:0x6b0e9ad51be4cac,0x6018f39f99015555:0x6b0e9ad51be4cac,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏰,heritage,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Haedong Yonggungsa Temple,"86 Yonggung-gil, Gijang-gun, Busan",35.1884543,129.2231109,,https://www.google.com/maps?ftid=0x35688c1bbbdea6c1:0xa141406d6f112e5c,0x35688c1bbbdea6c1:0xa141406d6f112e5c,/m/0h63b8y,Zach J.,South Korea Places,eq-jX2C0L9Am26jRVNLfIlkd0WnWLw,🏰,heritage,visited,South Korea Places,eq-jX2C0L9Am26jRVNLfIlkd0WnWLw,core,
Hanazono Shrine,,35.6935311,139.7053279,,https://www.google.com/maps?ftid=0x60188cdbe07cde2b:0x3b4028968ed9a754,0x60188cdbe07cde2b:0x3b4028968ed9a754,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏰,heritage,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Himeji Castle,,34.839449,134.6939047,,https://www.google.com/maps?ftid=0x3554e003a23324b3:0x7a4f8c2f6eba81b1,0x3554e003a23324b3:0x7a4f8c2f6eba81b1,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏰,heritage,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Hiroshima Castle,,34.4026023,132.4590561,Good photo spot.,https://www.google.com/maps?ftid=0x355a98a6eaf7e7c3:0xf57be92cb5339632,0x355a98a6eaf7e7c3:0xf57be92cb5339632,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏰,heritage,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Hohenwerfen Castle,,47.4831763,13.1889497,,https://www.google.com/maps?ftid=0x4776c4b39393290b:0xc963430affbd6793,0x4776c4b39393290b:0xc963430affbd6793,,Zach J.,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,🏰,heritage,visited,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,core,
Holy Church of Saint Lazarus,"WJ6M+JW3 Πλατεία, Ayiou Lazarou, Larnaca 6020, Cyprus",34.9115001,33.6347971,,https://www.google.com/maps?ftid=0x14e082a3526ec4a7:0xf5832e2d9a8e048a,0x14e082a3526ec4a7:0xf5832e2d9a8e048a,/m/05m_0gj,Zach J.,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,🏰,heritage,visited,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,core,
Hungarian Parliament Building,"Budapest, Kossuth Lajos tér 1-3, 1055 Hungary",47.507121,19.045669,,https://www.google.com/maps?ftid=0x4741dc1046d4a33d:0x342122b8ff8f0f6e,0x4741dc1046d4a33d:0x342122b8ff8f0f6e,/m/08lvst,Zach J.,Hungary Places,1a46QBe0HWmKrjJYm4D9EROGYD6JOw,🏰,heritage,visited,Hungary Places,1a46QBe0HWmKrjJYm4D9EROGYD6JOw,core,
Itsukushima Shrine,,34.2959896,132.3198285,,https://www.google.com/maps?ftid=0x601ae3047ec76d8f:0x357228f7d0b5d590,0x601ae3047ec76d8f:0x357228f7d0b5d590,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏰,heritage,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Jerónimos Monastery,"Praça do Império 1400-206 Lisboa, Portugal",38.6978909,-9.206703899999999,,https://www.google.com/maps?ftid=0xd1ecb42c3c29c4b:0x87755d348e96ebed,0xd1ecb42c3c29c4b:0x87755d348e96ebed,/m/0509kv,Zach J.,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,🏰,heritage,visited,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,core,
Jesuit Church Dungeon,"Teatralna St, 13, Lviv, Lviv Oblast, Ukraine, 79000",49.8414158,24.0289213,,https://www.google.com/maps?ftid=0x473addc6922313eb:0xa39f070bd29d76ef,0x473addc6922313eb:0xa39f070bd29d76ef,/g/11fqzxzdhb,Zach J.,Ukraine Places,rtZlzg3DJ3HuV0pqVKIPqr7kz2er6A,🏰,heritage,visited,Ukraine Places,rtZlzg3DJ3HuV0pqVKIPqr7kz2er6A,core,
Kanda Myoujin Shrine,"2 Chome-16-2 Sotokanda, Chiyoda City, Tokyo 101-0021, Japan",35.702018599999995,139.7678943,For business success,https://www.google.com/maps?ftid=0x60188c1ecc161bed:0xf397e4b6bf417c8b,0x60188c1ecc161bed:0xf397e4b6bf417c8b,/m/0463qs6,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏰,heritage,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Kifune Shrine,,35.122090899999996,135.7629101,,https://www.google.com/maps?ftid=0x6001a608f30a9109:0x1d021ae4b564548b,0x6001a608f30a9109:0x1d021ae4b564548b,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏰,heritage,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Larnaka Medieval Fort,"WJ6Q+42Q, Piale Pasa, Larnaca 6026, Cyprus",34.910337999999996,33.6376042,,https://www.google.com/maps?ftid=0x14e082bd2c938593:0x811447d1f5d741ad,0x14e082bd2c938593:0x811447d1f5d741ad,/g/1tfd9t1f,Zach J.,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,🏰,heritage,visited,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,core,
Mariyinsky Palace,"5A, Mykhaila Hrushevskoho St, Kyiv, Ukraine, 01008",50.448355299999996,30.537609399999997,,https://www.google.com/maps?ftid=0x40d4cfad45d00d9d:0xed19f61774e5a260,0x40d4cfad45d00d9d:0xed19f61774e5a260,/m/04xkd9,Zach J.,Ukraine Places,rtZlzg3DJ3HuV0pqVKIPqr7kz2er6A,🏰,heritage,visited,Ukraine Places,rtZlzg3DJ3HuV0pqVKIPqr7kz2er6A,core,
Nanzen-ji Temple,,35.0114138,135.7944841,,https://www.google.com/maps?ftid=0x600109217397fbfd:0x38b339a4c7e7004d,0x600109217397fbfd:0x38b339a4c7e7004d,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏰,heritage,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Nijō Castle,,35.0140379,135.7484258,,https://www.google.com/maps?ftid=0x600107d40a2b9b0b:0x106b8759906a2f2f,0x600107d40a2b9b0b:0x106b8759906a2f2f,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏰,heritage,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Notre-Dame cathedral,"76000 Rouen, France",49.4401395,1.0950081,,https://www.google.com/maps?ftid=0x47e0ddd5a6117f1d:0x2f6122347c21068a,0x47e0ddd5a6117f1d:0x2f6122347c21068a,/m/07nw09,Zach J.,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,🏰,heritage,visited,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,core,
Nymphenburg Palace,,48.1582675,11.5033143,"Famous place, castle.",https://www.google.com/maps?ftid=0x479e77cc7fa2682d:0x274c5616a51e6d66,0x479e77cc7fa2682d:0x274c5616a51e6d66,,Zach J.,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,🏰,heritage,visited,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,core,
Osaka Castle,,34.6872571,135.5258546,,https://www.google.com/maps?ftid=0x6000e0cd5c283afd:0xf01d07d5ca11e41,0x6000e0cd5c283afd:0xf01d07d5ca11e41,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏰,heritage,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Palace of Culture and Science,"plac Defilad 1, 00-901 Warszawa, Poland",52.231837999999996,21.005995,,https://www.google.com/maps?ftid=0x471ecc8c92692e49:0xc2e97ae5311f2dc2,0x471ecc8c92692e49:0xc2e97ae5311f2dc2,/m/0862m,Zach J.,Poland Places,rJiYI8AwTOeCZ372vYFwILDmTQWZ1w,🏰,heritage,visited,Poland Places,rJiYI8AwTOeCZ372vYFwILDmTQWZ1w,core,
Palace of Fine Arts,"3601 Lyon St, San Francisco, CA 94123, United States",37.8029308,-122.4484231,,https://www.google.com/maps?ftid=0x808586d510144681:0xe960db8a581aacf5,0x808586d510144681:0xe960db8a581aacf5,/m/02jn3q,Zach J.,California Places,aTaCY8tke-6jFT8XQ0SVYBXQZ4k60Q,🏰,heritage,visited,California Places,aTaCY8tke-6jFT8XQ0SVYBXQZ4k60Q,core,
Palace of Versailles,"Place d'Armes, 78000 Versailles, France",48.8048649,2.1203554,,https://www.google.com/maps?ftid=0x47e67d94d7b14c75:0x538fcc15f59ce8f,0x47e67d94d7b14c75:0x538fcc15f59ce8f,/m/0d_61,Zach J.,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,🏰,heritage,visited,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,core,
Palace on the Isle,"Agrykola 1, 00-460 Warszawa, Poland",52.2150475,21.035814,,https://www.google.com/maps?ftid=0x471ecd1e8cf37e3f:0xbae128cd6ad4bdf3,0x471ecd1e8cf37e3f:0xbae128cd6ad4bdf3,/m/025xqfq,Zach J.,Poland Places,rJiYI8AwTOeCZ372vYFwILDmTQWZ1w,🏰,heritage,visited,Poland Places,rJiYI8AwTOeCZ372vYFwILDmTQWZ1w,core,
Peace Palace,,52.0869417,4.2954650999999995,,https://www.google.com/maps?ftid=0x47c5b0cb569ccd71:0x449438d6c1965856,0x47c5b0cb569ccd71:0x449438d6c1965856,,Zach J.,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,🏰,heritage,visited,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,core,
"Photo spot for the Big Buddha at Paknam Temple (Phra Buddha Dhammakaya Thep 
Mongkol)","838 Thanon Thoet Thai, Talat Phlu, Thon Buri, Bangkok 10600",13.7220249,100.4717175,,https://www.google.com/maps?ftid=0x30e2993e79842383:0xbddbaf2b920ad8ef,0x30e2993e79842383:0xbddbaf2b920ad8ef,/g/11kbl6hqjr,Zach J.,Thailand Places,8ZLYjtP28NdeHaxAFNWuqLewhbemIw,🏰,heritage,visited,Thailand Places,8ZLYjtP28NdeHaxAFNWuqLewhbemIw,core,
Potocki Palace,"Palats Hrafiv Pototsʹkykh, Mykoly Kopernyka St, 15, Lviv, Lviv Oblast, Ukraine, 79000",49.8380106,24.0270463,,https://www.google.com/maps?ftid=0x473add64f46130af:0xb8fa7f852817fcdc,0x473add64f46130af:0xb8fa7f852817fcdc,/m/05p7md5,Zach J.,Ukraine Places,rtZlzg3DJ3HuV0pqVKIPqr7kz2er6A,🏰,heritage,visited,Ukraine Places,rtZlzg3DJ3HuV0pqVKIPqr7kz2er6A,core,
Prague Castle,"Hradčany, 119 08 Prague 1, Czechia",50.0910966,14.4016165,,https://www.google.com/maps?ftid=0x470b951e6c24b7c3:0x2acf3c88af12259f,0x470b951e6c24b7c3:0x2acf3c88af12259f,/m/031mwx,Zach J.,Czech Republic Places,5Sbx3FnNAI1ouog5bO7G95yNPypkiA,🏰,heritage,visited,Czech Republic Places,5Sbx3FnNAI1ouog5bO7G95yNPypkiA,core,
Safestay London Elephant & Castle,,51.4907499,-0.0975702,,https://www.google.com/maps?ftid=0x4876049ee4437541:0x43acb3a76d95814c,0x4876049ee4437541:0x43acb3a76d95814c,,Zach J.,London (The British One),Dc1pjbzURxS4lLc15TJmfg,🏰,heritage,visited,London (The British One),Dc1pjbzURxS4lLc15TJmfg,core,
Saint Bavo's Cathedral,,51.0532335,3.7265059999999997,,https://www.google.com/maps?ftid=0x47c371461b74e71b:0x94b399b9e5214552,0x47c371461b74e71b:0x94b399b9e5214552,,Zach J.,Belgium Places,XyATa3gcf-ULckrVtuXlIrtbkHutzw,🏰,heritage,visited,Belgium Places,XyATa3gcf-ULckrVtuXlIrtbkHutzw,core,
Salt Lake City Tabernacle,"50 N W Temple St, Salt Lake City, UT 84150, United States",40.770401799999995,-111.8930748,,https://www.google.com/maps?ftid=0x8752f507dbed4317:0xd3afb783da4296f5,0x8752f507dbed4317:0xd3afb783da4296f5,/m/042mq0,Zach J.,Utah Places,yxf29Fw1SnujpoH_zKcqAA,🏰,heritage,visited,Utah Places,yxf29Fw1SnujpoH_zKcqAA,core,
SAUGAT BILLIARD PALACE,"R. Palmira 46A, 1170-133 Lisboa, Portugal",38.7240898,-9.1337853,,https://www.google.com/maps?ftid=0xd1933e1d6b59147:0xff69a504e1710d75,0xd1933e1d6b59147:0xff69a504e1710d75,/g/11g24j0bn6,Zach J.,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,🏰,heritage,visited,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,core,
Shiio Shrine,"Japan, 〒618-0001 Osaka, Mishima District, Shimamoto, Yamazaki, ５−1049",34.894876499999995,135.6737439,,https://www.google.com/maps?ftid=0x6001036303f2a6cf:0xb741224e0b6fed86,0x6001036303f2a6cf:0xb741224e0b6fed86,/g/121tyjss,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏰,heritage,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
Site of Fushimi-momoyama Castle,,34.9394686,135.7769255,,https://www.google.com/maps?ftid=0x60010fb991f14e25:0x9f5973c4345ebf1b,0x60010fb991f14e25:0x9f5973c4345ebf1b,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏰,heritage,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
St Patrick's Cathedral,"St Patrick's Close, Dublin, D08 H6X3, Ireland",53.3393519,-6.2714767,,https://www.google.com/maps?ftid=0x4844a7096c3558a5:0x92c8e69bb625b154,0x4844a7096c3558a5:0x92c8e69bb625b154,/m/01btlw,Zach J.,Ireland,PZ1939FGYznLJLfbw23DtttFpkZvgg,🏰,heritage,visited,Ireland,PZ1939FGYznLJLfbw23DtttFpkZvgg,core,
St Peter's Catholic Church,"Pl. Saint-Pierre, 14000 Caen, France",49.1840696,-0.36069009999999996,,https://www.google.com/maps?ftid=0x480a42bdb9dd7c39:0xcba89b7d26f14530,0x480a42bdb9dd7c39:0xcba89b7d26f14530,/m/0fp4tv,Zach J.,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,🏰,heritage,visited,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,core,
St. Andrew's Wesley United Church,,49.281182699999995,-123.1267488,"Candle light service, Sunday at 6pm-ish.",https://www.google.com/maps?ftid=0x548673d5315a98ed:0xcff39b51b2ab14f3,0x548673d5315a98ed:0xcff39b51b2ab14f3,,Zach J.,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,🏰,heritage,visited,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,core,
St. Louis Cathedral,"615 Pere Antoine Alley, New Orleans, LA 70116, United States",29.957973499999998,-90.06372809999999,,https://www.google.com/maps?ftid=0x8620a6119801364f:0x363da056dc3d85ae,0x8620a6119801364f:0x363da056dc3d85ae,/m/05nndn,Zach J.,'Murica Road Trip,D0K89-5vgjBHw6XsSCispo4wxNwsVA,🏰,heritage,visited,'Murica Road Trip,D0K89-5vgjBHw6XsSCispo4wxNwsVA,core,
St. Paul's Cathedral,,51.5138453,-0.0983506,,https://www.google.com/maps?ftid=0x487604aca207bc87:0x3a1d3501a9af5fde,0x487604aca207bc87:0x3a1d3501a9af5fde,,Zach J.,London (The British One),Dc1pjbzURxS4lLc15TJmfg,🏰,heritage,visited,London (The British One),Dc1pjbzURxS4lLc15TJmfg,core,
St. Vitus Cathedral,"III. nádvoří 48/2, 119 01 Praha 1-Hradčany, Czechia",50.090891799999994,14.4005114,,https://www.google.com/maps?ftid=0x470b951e38024f5b:0x69ad3850f2d989a2,0x470b951e38024f5b:0x69ad3850f2d989a2,/m/027h3t,Zach J.,Czech Republic Places,5Sbx3FnNAI1ouog5bO7G95yNPypkiA,🏰,heritage,visited,Czech Republic Places,5Sbx3FnNAI1ouog5bO7G95yNPypkiA,core,
St. Volodymyr's Cathedral,"Tarasa Shevchenko Blvd, 20, Kyiv, Ukraine, 02000",50.4449671,30.508589999999998,,https://www.google.com/maps?ftid=0x40d4cef7c7731ddd:0x37cc95586b807512,0x40d4cef7c7731ddd:0x37cc95586b807512,/m/06d2m3,Zach J.,Ukraine Places,rtZlzg3DJ3HuV0pqVKIPqr7kz2er6A,🏰,heritage,visited,Ukraine Places,rtZlzg3DJ3HuV0pqVKIPqr7kz2er6A,core,
Swing Barcelona - El Temple del Swing,"C/ de les Moles, 32, 08002 Barcelona, Spain",41.387532,2.172668,Swing dancing club.,https://www.google.com/maps?ftid=0x12a4a2f0ef88f191:0x70a7f2142e91f681,0x12a4a2f0ef88f191:0x70a7f2142e91f681,/g/1td8nkc3,Zach J.,Spain,9OTD759Vy7eRxRIn4AOrt-0eFJ0TtA,🏰,heritage,visited,Spain,9OTD759Vy7eRxRIn4AOrt-0eFJ0TtA,core,
Temple Billiards,"126 S Jackson St, Seattle, WA 98104, United States",47.599306299999995,-122.3332588,,https://www.google.com/maps?ftid=0x54906aa4dad4fb7b:0x1400265a8848d78c,0x54906aa4dad4fb7b:0x1400265a8848d78c,/g/1tk1mptx,Zach J.,Washington Places,WfdnMC3zRI3sfjHBnm_HrYeScehYSA,🏰,heritage,visited,Washington Places,WfdnMC3zRI3sfjHBnm_HrYeScehYSA,core,
Temple Square,"50 North Temple, Salt Lake City, UT 84150, United States",40.7706273,-111.8910873,,https://www.google.com/maps?ftid=0x8752f508e4890ee9:0x8c57d6417504663d,0x8752f508e4890ee9:0x8c57d6417504663d,/m/034zsf,Zach J.,Utah Places,yxf29Fw1SnujpoH_zKcqAA,🏰,heritage,visited,Utah Places,yxf29Fw1SnujpoH_zKcqAA,core,
The Basilica of Sacré-Cœur de Montmartre,"35 Rue du Chevalier de la Barre, 75018 Paris, France",48.886704599999995,2.3431043,,https://www.google.com/maps?ftid=0x47e66e4334868de3:0xcfc3870abe2b8519,0x47e66e4334868de3:0xcfc3870abe2b8519,/g/1tdm30l7,Zach J.,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,🏰,heritage,visited,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,core,
The Blue Mosque,"Sultan Ahmet, Atmeydanı Cd. No:7, 34122 Fatih/İstanbul, Turkey",41.0054096,28.9768138,,https://www.google.com/maps?ftid=0x14cab9bd6570f4e1:0xe52df7368a157ca4,0x14cab9bd6570f4e1:0xe52df7368a157ca4,/m/01yfv_,Zach J.,Istanbul,T9mlMxDchiknHm63Z7-uttmXeOMrzg,🏰,heritage,visited,Istanbul,T9mlMxDchiknHm63Z7-uttmXeOMrzg,core,
The Church of the Holy Eucharist,"Muzeina Square, Lviv, Lviv Oblast, Ukraine, 79000",49.8427498,24.0338232,,https://www.google.com/maps?ftid=0x473add059b7b3cf1:0x97bdfa1e04fc9cc,0x473add059b7b3cf1:0x97bdfa1e04fc9cc,/m/03c5jyj,Zach J.,Ukraine Places,rtZlzg3DJ3HuV0pqVKIPqr7kz2er6A,🏰,heritage,visited,Ukraine Places,rtZlzg3DJ3HuV0pqVKIPqr7kz2er6A,core,
The St. Bavo Church in Haarlem,,52.381135099999995,4.636893,,https://www.google.com/maps?ftid=0x47c5ef6bea0a4215:0x2cefd774cf4e0dab,0x47c5ef6bea0a4215:0x2cefd774cf4e0dab,,Zach J.,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,🏰,heritage,visited,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,core,
The White House,"1600 Pennsylvania Avenue NW, Washington, DC 20500, United States",38.8976763,-77.0365298,,https://www.google.com/maps?ftid=0x89b7b7bcdecbb1df:0x715969d86d0b76bf,0x89b7b7bcdecbb1df:0x715969d86d0b76bf,/m/081sq,Zach J.,Washington DC Places | 'Murica Road Trip,LcNB3Ku1niTAsy0qH-HKT1v9d_odjw | D0K89-5vgjBHw6XsSCispo4wxNwsVA,🏰,heritage,visited,Washington DC Places | 'Murica Road Trip,LcNB3Ku1niTAsy0qH-HKT1v9d_odjw | D0K89-5vgjBHw6XsSCispo4wxNwsVA,core,
United States Capitol,"Washington, DC 20004, United States",38.8899389,-77.0090505,,https://www.google.com/maps?ftid=0x89b7b82921a2cf17:0x482a3f7c10cf8c4,0x89b7b82921a2cf17:0x482a3f7c10cf8c4,/m/07vth,Zach J.,Washington DC Places | 'Murica Road Trip,LcNB3Ku1niTAsy0qH-HKT1v9d_odjw | D0K89-5vgjBHw6XsSCispo4wxNwsVA,🏰,heritage,visited,Washington DC Places | 'Murica Road Trip,LcNB3Ku1niTAsy0qH-HKT1v9d_odjw | D0K89-5vgjBHw6XsSCispo4wxNwsVA,core,
Urquhart Castle,"Drumnadrochit, Inverness IV63 6XJ, United Kingdom",57.3241399,-4.442001299999999,Look out for Nessie,https://www.google.com/maps?ftid=0x488f13e20178670b:0x996126cfcd3d2df0,0x488f13e20178670b:0x996126cfcd3d2df0,/m/0417x_,Zach J.,Land of Scots,nrpv0PI_5p-7UBIdU0S_VRRVZzdshQ,🏰,heritage,visited,Land of Scots,nrpv0PI_5p-7UBIdU0S_VRRVZzdshQ,core,
Utah State Capitol,"350 State St, Salt Lake City, UT 84103, United States",40.7778658,-111.88805579999999,,https://www.google.com/maps?ftid=0x8752f511bd28ae05:0xec6d0cba75d8fd4a,0x8752f511bd28ae05:0xec6d0cba75d8fd4a,/m/09b86q,Zach J.,Utah Places,yxf29Fw1SnujpoH_zKcqAA,🏰,heritage,visited,Utah Places,yxf29Fw1SnujpoH_zKcqAA,core,
Washington D.C. Temple,"9900 Stoneybrook Dr, Kensington, MD 20895, United States",39.0142727,-77.065641,,https://www.google.com/maps?ftid=0x89b7ced232fa530f:0xaf60ba5252d6a5a2,0x89b7ced232fa530f:0xaf60ba5252d6a5a2,/m/09vzxl,Zach J.,Washington DC Places,LcNB3Ku1niTAsy0qH-HKT1v9d_odjw,🏰,heritage,visited,Washington DC Places,LcNB3Ku1niTAsy0qH-HKT1v9d_odjw,core,
Wawel Royal Castle,"Wawel 5, 31-001 Kraków, Poland",50.0541115,19.935423,,https://www.google.com/maps?ftid=0x47165b6d053619f5:0xacb9dfc4d67fa598,0x47165b6d053619f5:0xacb9dfc4d67fa598,/m/0cp08lw,Zach J.,Poland Places,rJiYI8AwTOeCZ372vYFwILDmTQWZ1w,🏰,heritage,visited,Poland Places,rJiYI8AwTOeCZ372vYFwILDmTQWZ1w,core,
Westminster Abbey,,51.4993695,-0.1272993,,https://www.google.com/maps?ftid=0x487604c4ba43352f:0xda8effa2059b537a,0x487604c4ba43352f:0xda8effa2059b537a,,Zach J.,London (The British One),Dc1pjbzURxS4lLc15TJmfg,🏰,heritage,visited,London (The British One),Dc1pjbzURxS4lLc15TJmfg,core,
York Masonic Temple,"1100 Millwood Rd, East York, ON M4H 1A3",43.7022708,-79.35354339999999,,https://www.google.com/maps?ftid=0x89d4cce8ed77b189:0xc2a58ed4286d3d71,0x89d4cce8ed77b189:0xc2a58ed4286d3d71,/g/1td5y41f,Zach J.,Churono,_Goa88wVSLuG5ntawKc2cw,🏰,heritage,visited,Churono,_Goa88wVSLuG5ntawKc2cw,core,
Calf Creek Viewpoint,"UT-12, Boulder, UT 84716, United States",37.8307344,-111.4148962,,https://www.google.com/maps?ftid=0x8735f268b2796279:0x649c29a7aefa0f9,0x8735f268b2796279:0x649c29a7aefa0f9,/g/11h0fv6kf,Zach J.,Utah Places,yxf29Fw1SnujpoH_zKcqAA,🥾,hike,visited,Utah Places,yxf29Fw1SnujpoH_zKcqAA,core,
Moraine Lake Rockpile Trail,"Improvement District No. 9, AB",51.3282264,-116.17950409999999,,https://www.google.com/maps?ftid=0x53775b8d5b3292eb:0xcc7e3984b25a9e3,0x53775b8d5b3292eb:0xcc7e3984b25a9e3,/g/11tsh61_2n,Zach J.,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,🥾,hike,visited,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,core,
Photo Trail Trailhead,"Birdseye Trailhead Rd, Panguitch, UT 84759, United States",37.7455906,-112.3268282,,https://www.google.com/maps?ftid=0x87355fb2fe2d8799:0xbe5123d36c50f78f,0x87355fb2fe2d8799:0xbe5123d36c50f78f,/g/11h3mvdthn,Zach J.,Utah Places,yxf29Fw1SnujpoH_zKcqAA,🥾,hike,visited,Utah Places,yxf29Fw1SnujpoH_zKcqAA,core,
Valley of the Five Lakes Trail,"Jasper, AB T0E 1E0",52.815596,-118.0077874,,https://www.google.com/maps?ftid=0x5382c85555555555:0x571c321cd5152e8f,0x5382c85555555555:0x571c321cd5152e8f,/g/11b5wmdc4h,Zach J.,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,🥾,hike,visited,Alberta Places,3C2H3oIS4n013AChLgQc_odlaarv0A,core,
Vancouver Lookout,"555 W Hastings St, Vancouver, BC V6B 4N6",49.2849182,-123.11222839999999,Go for the restaurant to save the price of a ticket.,https://www.google.com/maps?ftid=0x5486717860aced7d:0x50dd6fe331e37ba1,0x5486717860aced7d:0x50dd6fe331e37ba1,/g/1tfv070d,Zach J.,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,🥾,hike,visited,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,core,
Zermatt Matterhorn Viewpoint,"Mürini, 3920 Zermatt, Switzerland",46.0255192,7.7562272,,https://www.google.com/maps?ftid=0x478f37f05c93b8cb:0xe0e035d8d95f8b95,0x478f37f05c93b8cb:0xe0e035d8d95f8b95,/g/11f7r18jgk,Zach J.,Switzerland Places,OvARGjqcJqUpQGyHwNiftD3eqtby6g,🥾,hike,visited,Switzerland Places,OvARGjqcJqUpQGyHwNiftD3eqtby6g,core,
Ao Island,,33.7357118,132.4816635,,https://www.google.com/maps?ftid=0x3545615a1e5be903:0xa6a816cd520f72b0,0x3545615a1e5be903:0xa6a816cd520f72b0,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏝️,island,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,core,
